1986 10 15 12 46718.500	 -1.739630290065590e-08	 -1.269004930151957e-08	  5.609251033880573e-10
1986 10 16 12 46719.500	 -1.508359496567837e-08	 -1.139058837735946e-08	  5.261833279673736e-10
1986 10 17 12 46720.500	 -4.988544967911360e-09	 -1.028345629994993e-08	  5.605741973414592e-10
1986 10 18 12 46721.500	  1.801493581772874e-09	 -6.030510076032510e-09	  5.760826861544711e-10
1986 10 19 12 46722.500	  2.504434743124076e-09	 -1.261433849266964e-09	  6.381875886656689e-10
1986 10 20 12 46723.500	 -3.162033517973277e-09	 -5.235526254752356e-09	  6.817423170173361e-10
1986 10 21 12 46724.500	 -2.986347698945704e-09	 -1.524846302772098e-08	  6.358882914440564e-10
1986 10 22 12 46725.500	  6.903913926532284e-09	 -1.635769622543278e-08	  5.832362496188768e-10
1986 10 23 12 46726.500	  6.697340950940032e-09	 -1.236715828894778e-08	  5.218581157561700e-10
1986 10 24 12 46727.500	  5.449363081599509e-10	 -5.495542448773097e-09	  5.294174444337029e-10
1986 10 25 12 46728.500	 -4.732229751777918e-09	 -5.833082734457554e-09	  5.632234294170902e-10
1986 10 26 12 46729.500	 -1.511865290651408e-08	 -7.557049141111998e-09	  5.660356480274996e-10
1986 10 27 12 46730.500	 -2.086138013469194e-08	 -1.262962108507306e-08	  5.675908287238127e-10
1986 10 28 12 46731.500	 -1.421370848974618e-08	 -9.053221286138994e-09	  5.300334981425656e-10
1986 10 29 12 46732.500	 -9.009009611141294e-09	 -2.481031340828453e-09	  5.304925458112632e-10
1986 10 30 12 46733.500	 -1.453198605947627e-08	  1.247743440875445e-09	  5.284367460969151e-10
1986 10 31 12 46734.500	 -1.694995206284030e-08	  5.719513405908035e-09	  4.856444226460400e-10
1986 11 01 12 46735.500	 -1.149208157856512e-08	  1.131564436696895e-08	  4.847882499279129e-10
1986 11 02 12 46736.500	 -5.535165483097033e-09	  9.253807376586533e-09	  5.184099036524322e-10
1986 11 03 12 46737.500	 -7.674488252033724e-09	  3.733012942736058e-09	  4.760235692678018e-10
1986 11 04 12 46738.500	 -1.079242515537584e-08	 -8.992078320787075e-10	  4.682019094742488e-10
1986 11 05 12 46739.500	 -1.385015846789427e-08	  3.574475197816069e-09	  4.257569168789502e-10
1986 11 06 12 46740.500	 -1.204716268027035e-08	  7.131389794400946e-09	  4.072119857494810e-10
1986 11 07 12 46741.500	 -9.086621157498928e-09	  1.269035635040502e-08	  4.664632539988073e-10
1986 11 08 12 46742.500	 -6.948224389799294e-09	  1.354132208311502e-08	  4.938460316770073e-10
1986 11 09 12 46743.500	 -6.518989388319398e-09	  8.672479204974491e-09	  4.840491326566689e-10
1986 11 10 12 46744.500	 -8.715336790044144e-09	  2.196188180711391e-09	  4.277713209379312e-10
1986 11 11 12 46745.500	 -5.684330800171884e-09	  8.763739255365807e-10	  4.242817751128546e-10
1986 11 12 12 46746.500	 -4.470422872008131e-09	  4.739081833191074e-09	  4.447174922516195e-10
1986 11 13 12 46747.500	 -8.828406918294350e-09	  2.964022609760681e-09	  4.225340705901941e-10
1986 11 14 12 46748.500	 -1.540744736684266e-08	 -4.014007071888237e-09	  4.166434981246484e-10
1986 11 15 12 46749.500	 -1.524202910998845e-08	 -1.485838756444761e-08	  4.045038478711860e-10
1986 11 16 12 46750.500	 -1.221457200280376e-08	 -1.909493378180146e-08	  4.273147570902669e-10
1986 11 17 12 46751.500	 -1.097480888241763e-08	 -1.644341537980173e-08	  3.912297213662630e-10
1986 11 18 12 46752.500	 -1.649772078369114e-08	 -1.505729448215654e-08	  3.281270581624352e-10
1986 11 19 12 46753.500	 -2.172822575416351e-08	 -1.540985584319508e-08	  3.027876977614635e-10
1986 11 20 12 46754.500	 -1.943542517663849e-08	 -1.536531884761175e-08	  3.566154804110179e-10
1986 11 21 12 46755.500	 -1.753920191581735e-08	 -1.922259885418209e-08	  3.926572002129314e-10
1986 11 22 12 46756.500	 -1.273268012996774e-08	 -2.087081163647671e-08	  3.304677281398320e-10
1986 11 23 12 46757.500	 -1.290938455567441e-08	 -2.254840976816794e-08	  2.834323554229114e-10
1986 11 24 12 46758.500	 -1.660810933589256e-08	 -2.432642145900142e-08	  2.990171706997600e-10
1986 11 25 12 46759.500	 -2.032536058617165e-08	 -2.220293190868041e-08	  2.819260645844239e-10
1986 11 26 12 46760.500	 -2.471830978085513e-08	 -1.866126631752828e-08	  2.989052144094067e-10
1986 11 27 12 46761.500	 -2.848155690220477e-08	 -1.461860992829388e-08	  2.529621166210906e-10
1986 11 28 12 46762.500	 -3.047632007617654e-08	 -1.194174287826019e-08	  2.235497511131902e-10
1986 11 29 12 46763.500	 -2.902250959612998e-08	 -2.931605235257411e-09	  2.288188619576528e-10
1986 11 30 12 46764.500	 -2.308483462324524e-08	  4.569319605731596e-09	  2.209834992664245e-10
1986 12 01 12 46765.500	 -2.085458884335674e-08	  9.486569010410611e-09	  2.236770732870495e-10
1986 12 02 12 46766.500	 -1.997063428536285e-08	  8.534573922023703e-09	  2.327329582051029e-10
1986 12 03 12 46767.500	 -2.190414473891258e-08	  5.241121898359778e-09	  2.562269171101923e-10
1986 12 04 12 46768.500	 -2.072134664411171e-08	  8.357877302424892e-09	  2.171282934910856e-10
1986 12 05 12 46769.500	 -1.666593109541232e-08	  1.072268225441244e-08	  2.250646668667958e-10
1986 12 06 12 46770.500	 -1.617644624695974e-08	  4.798125738102738e-09	  2.057652935597598e-10
1986 12 07 12 46771.500	 -2.108353905813392e-08	 -2.332692815973434e-09	  1.341094380613950e-10
1986 12 08 12 46772.500	 -2.342929909241082e-08	 -3.508374441970136e-09	  7.887279292643557e-11
1986 12 09 12 46773.500	 -2.872639912663533e-08	  3.455605278867925e-09	  9.592582868535758e-11
1986 12 10 12 46774.500	 -2.833395597303963e-08	 -9.825613002297459e-10	  5.731088801088001e-11
1986 12 11 12 46775.500	 -2.285648507498576e-08	 -5.500781196526384e-09	  5.710435181509358e-11
1986 12 12 12 46776.500	 -1.797301953078732e-08	 -4.823040075719749e-09	  7.331906538999594e-11
1986 12 13 12 46777.500	 -1.231723089012549e-08	 -4.548822295667460e-09	  8.061817799538986e-11
1986 12 14 12 46778.500	 -1.667571517653686e-08	 -7.932270221813288e-09	  6.080314363532797e-11
1986 12 15 12 46779.500	 -1.813744589861104e-08	 -9.076456084169655e-09	  2.593417305226458e-11
1986 12 16 12 46780.500	 -1.382369378505451e-08	 -6.723135288518416e-09	  2.084804473509495e-11
1986 12 17 12 46781.500	 -1.562775323835439e-08	 -1.019041636396314e-08	  1.596440705772465e-11
1986 12 18 12 46782.500	 -1.298529852840417e-08	 -1.333807635165674e-08	  5.493808161442934e-11
1986 12 19 12 46783.500	 -6.036600561269561e-09	 -8.368154349894531e-09	  1.155349615203050e-10
1986 12 20 12 46784.500	 -8.610671406623769e-09	 -3.930113662528145e-09	  6.377758564466243e-11
1986 12 21 12 46785.500	 -1.420671560344262e-08	  3.248971986476660e-09	  1.078729412951044e-10
1986 12 22 12 46786.500	 -2.251935297167338e-08	 -5.173533075067481e-10	  6.368964576697006e-11
1986 12 23 12 46787.500	 -2.269522950718171e-08	 -9.593471989495248e-09	  7.118650961916710e-11
1986 12 24 12 46788.500	 -2.314746448030844e-08	 -1.657436651459038e-08	 -1.626752879549053e-11
1986 12 25 12 46789.500	 -1.813714632467766e-08	 -2.161503668492033e-08	 -5.207039902330038e-11
1986 12 26 12 46790.500	 -7.702376821779825e-09	 -2.043623027885568e-08	 -8.419161906036126e-11
1986 12 27 12 46791.500	 -7.696037829848684e-09	 -1.209274855856942e-08	 -2.422941992012147e-11
1986 12 28 12 46792.500	 -1.458213700113462e-08	 -6.233361540901360e-09	 -1.964918239758031e-11
1986 12 29 12 46793.500	 -1.516637454415748e-08	 -4.949341865056384e-09	 -4.530149182062255e-11
1986 12 30 12 46794.500	 -1.093209990410876e-08	 -5.831996140829370e-09	 -6.579866068760391e-11
1986 12 31 12 46795.500	 -1.376370441082830e-08	 -4.310476199381020e-09	 -1.197635547044528e-10
1987 01 01 12 46796.500	 -1.669295370937844e-08	 -8.616187314652108e-09	 -1.334398458142138e-10
1987 01 02 12 46797.500	 -1.305473051749972e-08	 -9.869620289265014e-09	 -1.443187015007964e-10
1987 01 03 12 46798.500	 -1.509973309414595e-08	 -6.916865745893612e-09	 -1.690591606006794e-10
1987 01 04 12 46799.500	 -2.096782903869766e-08	 -7.231823160242016e-09	 -1.811220054546111e-10
1987 01 05 12 46800.500	 -1.816625160164333e-08	 -8.785250088549135e-09	 -1.712926773026007e-10
1987 01 06 12 46801.500	 -1.220254961903685e-08	 -1.011504340372611e-08	 -1.626676199414868e-10
1987 01 07 12 46802.500	 -1.546148037126610e-08	 -1.215705023790295e-08	 -1.882203863360099e-10
1987 01 08 12 46803.500	 -1.281803110209622e-08	 -1.177596807409655e-08	 -1.955489103103841e-10
1987 01 09 12 46804.500	 -1.141707358064120e-08	 -1.809666321675938e-08	 -1.948945066297222e-10
1987 01 10 12 46805.500	 -1.204538236374960e-08	 -2.292355721605800e-08	 -2.094129808633395e-10
1987 01 11 12 46806.500	 -1.614509476747919e-08	 -2.825092691216845e-08	 -2.478679846822965e-10
1987 01 12 12 46807.500	 -2.579787381954591e-08	 -2.159695816537215e-08	 -2.956619678885477e-10
1987 01 13 12 46808.500	 -2.990383112345220e-08	 -7.501612871813968e-09	 -3.167444380390360e-10
1987 01 14 12 46809.500	 -2.655388341785508e-08	 -3.931169111743296e-09	 -3.591431280455804e-10
1987 01 15 12 46810.500	 -2.167908657888647e-08	 -7.088151364790752e-09	 -3.881252041161581e-10
1987 01 16 12 46811.500	 -2.740961092114704e-08	 -4.761546038558615e-09	 -3.856845038066630e-10
1987 01 17 12 46812.500	 -3.109772930104031e-08	 -4.627795756693447e-09	 -4.329881162572834e-10
1987 01 18 12 46813.500	 -2.733001383865034e-08	 -1.308576346358662e-08	 -4.376009697766172e-10
1987 01 19 12 46814.500	 -2.865110181018890e-08	 -1.579632385623425e-08	 -4.598646506459421e-10
1987 01 20 12 46815.500	 -3.182582618377116e-08	 -1.848871725446478e-08	 -4.796771296945075e-10
1987 01 21 12 46816.500	 -2.761117928055140e-08	 -1.745506890869946e-08	 -5.109271269141823e-10
1987 01 22 12 46817.500	 -2.910686074507204e-08	 -1.188172867975998e-08	 -4.698992496181429e-10
1987 01 23 12 46818.500	 -2.914399098390689e-08	 -1.737025994082062e-08	 -4.557643173507645e-10
1987 01 24 12 46819.500	 -2.608234361231508e-08	 -2.008684771100789e-08	 -4.679999948317798e-10
1987 01 25 12 46820.500	 -1.960623018659892e-08	 -7.058306615454802e-09	 -4.870695313229510e-10
1987 01 26 12 46821.500	 -1.191008348775440e-08	  3.902652160673904e-09	 -4.908561454780748e-10
1987 01 27 12 46822.500	 -7.489299677786901e-09	  2.261299764084819e-09	 -4.364766735891204e-10
1987 01 28 12 46823.500	 -5.394844507815823e-09	 -1.055080042356853e-08	 -4.663921968026086e-10
1987 01 29 12 46824.500	 -1.961578749370019e-09	 -1.521261017368684e-08	 -4.985820898591435e-10
1987 01 30 12 46825.500	 -5.493192185846018e-09	 -1.712090387660661e-08	 -5.629573260835571e-10
1987 01 31 12 46826.500	 -1.399021562282123e-08	 -1.858819454667189e-08	 -5.558031114898006e-10
1987 02 01 12 46827.500	 -1.802035916835114e-08	 -2.690909574317559e-08	 -5.915037667816913e-10
1987 02 02 12 46828.500	 -1.626578031642397e-08	 -3.208275016237889e-08	 -6.223734541330101e-10
1987 02 03 12 46829.500	 -1.828102119532199e-08	 -2.517471460799442e-08	 -6.499315983907395e-10
1987 02 04 12 46830.500	 -2.376509590104052e-08	 -9.732362679466122e-09	 -6.663122818607870e-10
1987 02 05 12 46831.500	 -2.795101979572727e-08	  5.121238940467876e-09	 -6.771524554291946e-10
1987 02 06 12 46832.500	 -2.756367195149673e-08	  8.899997069880186e-09	 -7.012278505108964e-10
1987 02 07 12 46833.500	 -2.298784665763016e-08	  1.974216636887047e-09	 -7.278637521590857e-10
1987 02 08 12 46834.500	 -2.237081249879408e-08	 -7.404817273797337e-09	 -7.748073297660927e-10
1987 02 09 12 46835.500	 -1.913436247979895e-08	 -7.889179087408663e-09	 -7.666557886324578e-10
1987 02 10 12 46836.500	 -1.224331484997651e-08	 -7.335652210802639e-09	 -7.333227626805836e-10
1987 02 11 12 46837.500	 -6.536772341495201e-09	 -9.374778311563980e-09	 -7.899873159790103e-10
1987 02 12 12 46838.500	 -1.079886456983689e-08	 -1.052182881778462e-08	 -8.196816688281206e-10
1987 02 13 12 46839.500	 -2.061279748531460e-08	 -1.573428837015565e-08	 -8.264360254035756e-10
1987 02 14 12 46840.500	 -2.249920057110792e-08	 -2.264002940810000e-08	 -8.328708592420772e-10
1987 02 15 12 46841.500	 -1.980242902861771e-08	 -1.835765346870109e-08	 -8.258522812070188e-10
1987 02 16 12 46842.500	 -1.649193736675537e-08	 -1.449835953158201e-08	 -8.718559488290804e-10
1987 02 17 12 46843.500	 -1.285436100690885e-08	 -8.978124330516282e-09	 -8.832010962039794e-10
1987 02 18 12 46844.500	 -1.292602409693778e-08	 -8.630517059596387e-09	 -9.157814592011303e-10
1987 02 19 12 46845.500	 -1.707959857706733e-08	 -7.658496863623316e-09	 -9.276370677973184e-10
1987 02 20 12 46846.500	 -2.257465097140872e-08	 -2.045449099720654e-09	 -9.788314887587568e-10
1987 02 21 12 46847.500	 -2.362472318667838e-08	  1.613862440160100e-09	 -9.600337088750423e-10
1987 02 22 12 46848.500	 -1.532657496450568e-08	  3.477113956044303e-09	 -9.439229551774487e-10
1987 02 23 12 46849.500	 -1.186430086460187e-08	 -4.039306282694685e-10	 -9.518707498557726e-10
1987 02 24 12 46850.500	 -1.738800524309866e-08	  1.968410412231822e-09	 -9.299921270380580e-10
1987 02 25 12 46851.500	 -2.122437379065818e-08	  5.046908349114493e-09	 -8.749115935897988e-10
1987 02 26 12 46852.500	 -2.596584404376247e-08	  3.470884314599585e-09	 -9.049851125594558e-10
1987 02 27 12 46853.500	 -2.358083285208751e-08	 -3.981134920652425e-10	 -9.538778150384561e-10
1987 02 28 12 46854.500	 -1.807441110056849e-08	 -6.483485466959575e-09	 -9.748619188433324e-10
1987 03 01 12 46855.500	 -2.599852256499805e-08	 -1.463206925626551e-08	 -1.011998455541021e-09
1987 03 02 12 46856.500	 -2.858322997138100e-08	 -1.414578169619489e-08	 -1.013476283648014e-09
1987 03 03 12 46857.500	 -3.235451302372884e-08	 -2.008225469006164e-09	 -1.021832181618552e-09
1987 03 04 12 46858.500	 -3.706240253958537e-08	  8.086806216567615e-09	 -1.039727476140902e-09
1987 03 05 12 46859.500	 -4.186904885035079e-08	  2.551515546435725e-09	 -1.045234438257265e-09
1987 03 06 12 46860.500	 -3.977919452123799e-08	 -3.601610948033579e-09	 -9.865173539642011e-10
1987 03 07 12 46861.500	 -3.866339730483218e-08	 -3.675642066104093e-09	 -1.022122815810004e-09
1987 03 08 12 46862.500	 -3.667049898385261e-08	 -5.015699511998115e-09	 -1.087147622608674e-09
1987 03 09 12 46863.500	 -3.945647893399886e-08	 -4.363410866184121e-09	 -1.120319768334934e-09
1987 03 10 12 46864.500	 -4.260155822440708e-08	  3.406522479135522e-09	 -1.109602939863162e-09
1987 03 11 12 46865.500	 -4.087596464789652e-08	  7.601524685991556e-09	 -1.089933200149261e-09
1987 03 12 12 46866.500	 -3.493437742195575e-08	  1.034746866552810e-08	 -1.041472115104405e-09
1987 03 13 12 46867.500	 -3.348155079445005e-08	  9.474866028045971e-09	 -1.030070096159642e-09
1987 03 14 12 46868.500	 -3.250812961636307e-08	  4.438634763704975e-09	 -1.038924289740523e-09
1987 03 15 12 46869.500	 -3.509329176323363e-08	  5.410868383891530e-09	 -1.054629068304877e-09
1987 03 16 12 46870.500	 -3.428145822453152e-08	  5.328131434771451e-09	 -1.132598501850636e-09
1987 03 17 12 46871.500	 -3.081929754744652e-08	  3.764397971183350e-09	 -1.203722263292427e-09
1987 03 18 12 46872.500	 -2.266304111190870e-08	  3.231299608129295e-09	 -1.186667933750590e-09
1987 03 19 12 46873.500	 -1.109946777460104e-08	 -2.201521142973595e-09	 -1.160847690017929e-09
1987 03 20 12 46874.500	 -1.126437846876030e-08	 -6.126419605174736e-09	 -1.145290172853027e-09
1987 03 21 12 46875.500	 -2.023211737364752e-08	 -1.000207655541858e-08	 -1.152582463371408e-09
1987 03 22 12 46876.500	 -2.991626328777531e-08	 -1.789300068279101e-08	 -1.162114336619846e-09
1987 03 23 12 46877.500	 -3.197500188496064e-08	 -2.217569459906076e-08	 -1.220395750085499e-09
1987 03 24 12 46878.500	 -2.779959344628520e-08	 -1.628631693550646e-08	 -1.200487918586349e-09
1987 03 25 12 46879.500	 -2.732801256000354e-08	 -5.194923936844899e-09	 -1.167585871815353e-09
1987 03 26 12 46880.500	 -2.753042223980076e-08	  2.489834837718360e-09	 -1.199228671471932e-09
1987 03 27 12 46881.500	 -1.960859517000333e-08	  8.956726370050784e-09	 -1.224405029828771e-09
1987 03 28 12 46882.500	 -1.636182310301466e-08	  8.505921762924308e-09	 -1.248546302397731e-09
1987 03 29 12 46883.500	 -2.094361662627687e-08	  2.348425935414895e-09	 -1.245785582870928e-09
1987 03 30 12 46884.500	 -3.479518600618032e-08	 -8.060756314189213e-09	 -1.282724125676748e-09
1987 03 31 12 46885.500	 -4.291403714967106e-08	 -4.938058138807147e-09	 -1.286715287782834e-09
1987 04 01 12 46886.500	 -3.848581104933467e-08	  3.255658832908672e-09	 -1.243153508430382e-09
1987 04 02 12 46887.500	 -3.275575383189880e-08	  5.238367848364533e-09	 -1.251244949199116e-09
1987 04 03 12 46888.500	 -3.469428815211907e-08	  1.764081789124662e-09	 -1.224550382498145e-09
1987 04 04 12 46889.500	 -3.442272267338475e-08	  1.738835399566879e-09	 -1.204875562982903e-09
1987 04 05 12 46890.500	 -2.738416223375473e-08	  3.260094575733393e-09	 -1.259974917478672e-09
1987 04 06 12 46891.500	 -2.106583482518794e-08	  2.238177966677479e-09	 -1.260362465976185e-09
1987 04 07 12 46892.500	 -1.882291468598445e-08	 -2.529972962674451e-09	 -1.280814915274166e-09
1987 04 08 12 46893.500	 -1.366846286652900e-08	 -9.435080945467191e-09	 -1.262938123325966e-09
1987 04 09 12 46894.500	 -1.171999686105214e-08	 -1.512406784446050e-08	 -1.235414091068936e-09
1987 04 10 12 46895.500	 -1.813906685424354e-08	 -1.741771967004235e-08	 -1.281258931495668e-09
1987 04 11 12 46896.500	 -2.005137001753636e-08	 -1.916272581203907e-08	 -1.276047029522290e-09
1987 04 12 12 46897.500	 -2.515134642977727e-08	 -9.639684199561329e-09	 -1.184754835162892e-09
1987 04 13 12 46898.500	 -3.262678250072698e-08	 -2.430896839551690e-09	 -1.206169018353930e-09
1987 04 14 12 46899.500	 -3.768899207493643e-08	 -5.001625398299749e-09	 -1.177631416055615e-09
1987 04 15 12 46900.500	 -3.959238127381617e-08	 -1.222247165965457e-08	 -1.250463639081810e-09
1987 04 16 12 46901.500	 -3.909228465573076e-08	 -1.507134547242657e-08	 -1.175104575446201e-09
1987 04 17 12 46902.500	 -3.315366578097398e-08	 -2.149411515314591e-08	 -1.154854102279692e-09
1987 04 18 12 46903.500	 -2.511674686996876e-08	 -1.993876109138244e-08	 -1.158025098350938e-09
1987 04 19 12 46904.500	 -2.436879450591224e-08	 -9.107800796557822e-09	 -1.139973705332147e-09
1987 04 20 12 46905.500	 -2.550167779306919e-08	 -1.170945338365351e-09	 -1.097769539372959e-09
1987 04 21 12 46906.500	 -2.477670756510290e-08	  1.342280968736248e-09	 -1.054597491226207e-09
1987 04 22 12 46907.500	 -2.768553888741988e-08	 -1.006203695843145e-09	 -1.028828472647220e-09
1987 04 23 12 46908.500	 -2.646202414640727e-08	 -7.481153122363142e-09	 -1.002642036968948e-09
1987 04 24 12 46909.500	 -2.100442298347764e-08	 -3.615152715248333e-09	 -9.816513720909012e-10
1987 04 25 12 46910.500	 -1.492620835024946e-08	 -6.128139937641720e-09	 -1.015751673984454e-09
1987 04 26 12 46911.500	 -1.676903142962135e-08	 -4.805055943693827e-09	 -1.042705527252147e-09
1987 04 27 12 46912.500	 -2.499382445903224e-08	 -3.560817877841865e-09	 -1.028652589962386e-09
1987 04 28 12 46913.500	 -3.220890230264308e-08	 -5.700545705387758e-09	 -1.052717821027691e-09
1987 04 29 12 46914.500	 -3.418615862368463e-08	 -9.603485421507365e-09	 -1.040221689538026e-09
1987 04 30 12 46915.500	 -2.615389643305417e-08	 -1.478269509876047e-08	 -1.052557002743772e-09
1987 05 01 12 46916.500	 -1.832143561068039e-08	 -1.945623201093841e-08	 -1.066101946706568e-09
1987 05 02 12 46917.500	 -1.663573878549560e-08	 -2.045958773458808e-08	 -1.045887366106837e-09
1987 05 03 12 46918.500	 -2.324644755011426e-08	 -1.083678448578323e-08	 -1.032766936237383e-09
1987 05 04 12 46919.500	 -3.312447476740810e-08	  4.693752245023775e-09	 -1.023681745707120e-09
1987 05 05 12 46920.500	 -3.641894812323040e-08	  1.695867094063712e-08	 -1.012039858561957e-09
1987 05 06 12 46921.500	 -2.995972271283512e-08	  1.665585413519803e-08	 -1.017978995025633e-09
1987 05 07 12 46922.500	 -2.268306177727390e-08	  4.619318874013748e-09	 -1.022495468096690e-09
1987 05 08 12 46923.500	 -1.624384259947986e-08	 -8.802487119882642e-09	 -1.015073243841269e-09
1987 05 09 12 46924.500	 -1.484790690378179e-08	 -1.906725590601717e-08	 -9.704169924150380e-10
1987 05 10 12 46925.500	 -1.437450091554552e-08	 -1.985074782772304e-08	 -9.804323164326298e-10
1987 05 11 12 46926.500	 -1.670774435310289e-08	 -1.819759471430547e-08	 -9.776950180337567e-10
1987 05 12 12 46927.500	 -1.555939358709178e-08	 -2.312279021926772e-08	 -9.753572834328656e-10
1987 05 13 12 46928.500	 -1.710362413114005e-08	 -1.921616222740042e-08	 -9.589424464081344e-10
1987 05 14 12 46929.500	 -1.665657409671674e-08	 -1.393055967994338e-08	 -9.741237604129484e-10
1987 05 15 12 46930.500	 -1.691457750522218e-08	 -7.579554309347598e-09	 -9.964499629272191e-10
1987 05 16 12 46931.500	 -1.780634833407390e-08	 -2.252513157990455e-09	 -9.531510147156857e-10
1987 05 17 12 46932.500	 -1.757672699448492e-08	 -2.170014967334350e-09	 -8.765676067775989e-10
1987 05 18 12 46933.500	 -1.770744216188148e-08	 -6.183445681951573e-09	 -8.667695383347012e-10
1987 05 19 12 46934.500	 -2.227029885234001e-08	 -6.034551945932308e-09	 -8.819038883061317e-10
1987 05 20 12 46935.500	 -2.299573772759850e-08	 -1.706416723704940e-09	 -8.730032420983902e-10
1987 05 21 12 46936.500	 -1.676792942126252e-08	  1.885677238270976e-09	 -8.264676063756092e-10
1987 05 22 12 46937.500	 -8.078846019182149e-09	  7.764635666935938e-09	 -7.653214713268713e-10
1987 05 23 12 46938.500	 -5.088938022996553e-09	  8.345079241132003e-09	 -6.995547945771342e-10
1987 05 24 12 46939.500	 -6.296931386966961e-09	 -4.412365414574539e-09	 -7.242758463626780e-10
1987 05 25 12 46940.500	 -9.860809090831135e-09	 -1.374167098127043e-08	 -6.707523259510361e-10
1987 05 26 12 46941.500	 -1.745882051819057e-08	 -1.383576075523349e-08	 -6.633842171118403e-10
1987 05 27 12 46942.500	 -2.352383074219250e-08	 -4.052755165962177e-09	 -5.931429067814768e-10
1987 05 28 12 46943.500	 -2.308942538638878e-08	  1.774549954978422e-09	 -5.650835542213989e-10
1987 05 29 12 46944.500	 -2.232891996323989e-08	 -5.259259121388821e-10	 -5.872643042018454e-10
1987 05 30 12 46945.500	 -2.620238122600745e-08	 -7.192182885644000e-09	 -5.801251357632163e-10
1987 05 31 12 46946.500	 -2.904123449870584e-08	 -9.369499695010776e-09	 -5.802809908466872e-10
1987 06 01 12 46947.500	 -2.706085454932822e-08	 -2.466137093391805e-09	 -5.976479856978768e-10
1987 06 02 12 46948.500	 -2.226064442516006e-08	  9.459176723110757e-09	 -5.883974393144626e-10
1987 06 03 12 46949.500	 -1.229363571179027e-08	  1.765360432052339e-08	 -5.969404902455882e-10
1987 06 04 12 46950.500	 -8.197617859732787e-09	  7.526836319615608e-09	 -6.223501372294740e-10
1987 06 05 12 46951.500	 -1.402208024735716e-08	 -3.192185054108230e-10	 -5.978883960753839e-10
1987 06 06 12 46952.500	 -2.117346869277146e-08	 -2.639083556035486e-10	 -6.007248481569468e-10
1987 06 07 12 46953.500	 -2.128844481096892e-08	  7.022642108106341e-09	 -5.866463002335437e-10
1987 06 08 12 46954.500	 -1.476208132572976e-08	  1.237638624317388e-08	 -5.428990470932171e-10
1987 06 09 12 46955.500	 -1.394778507554266e-08	  6.399719614165504e-09	 -5.017451014409644e-10
1987 06 10 12 46956.500	 -1.829153133779715e-08	 -1.357760430218610e-09	 -4.707186602163391e-10
1987 06 11 12 46957.500	 -2.369530281548067e-08	 -3.594484249711248e-09	 -4.325267374476551e-10
1987 06 12 12 46958.500	 -2.298716024083673e-08	 -5.569314226190311e-09	 -3.898259640007174e-10
1987 06 13 12 46959.500	 -1.811565928171394e-08	 -3.910018822719925e-10	 -3.666345970422186e-10
1987 06 14 12 46960.500	 -1.280051701236864e-08	  1.552238323012874e-09	 -3.685439608046736e-10
1987 06 15 12 46961.500	 -1.326837045881153e-08	 -1.736907343664648e-09	 -3.449820329859052e-10
1987 06 16 12 46962.500	 -1.433347032545209e-08	 -3.368893062877091e-09	 -2.793023648513866e-10
1987 06 17 12 46963.500	 -1.475903950537887e-08	 -5.014973660340127e-09	 -2.674076200723360e-10
1987 06 18 12 46964.500	 -1.245597596880963e-08	 -4.719597379345861e-09	 -3.027731247947400e-10
1987 06 19 12 46965.500	 -7.786860821654755e-09	 -2.508415073954072e-09	 -2.972230583526511e-10
1987 06 20 12 46966.500	 -9.773332917985138e-09	 -3.147864123254639e-09	 -2.454651607874491e-10
1987 06 21 12 46967.500	 -2.160159213553797e-08	 -3.535396656156400e-09	 -2.055110844623288e-10
1987 06 22 12 46968.500	 -2.809676794053953e-08	 -8.213624453090395e-10	 -1.585191515596030e-10
1987 06 23 12 46969.500	 -2.433996789141057e-08	  2.869664884467408e-09	 -1.700279888419745e-10
1987 06 24 12 46970.500	 -2.004454295923156e-08	  8.767824324844121e-09	 -1.237611870401325e-10
1987 06 25 12 46971.500	 -1.494416226857835e-08	  9.613803442697198e-09	 -1.232611243367855e-10
1987 06 26 12 46972.500	 -1.349311436571932e-08	  6.633462207398668e-09	 -1.162372147080331e-10
1987 06 27 12 46973.500	 -1.608131693529638e-08	  5.940951233696419e-09	 -5.066617586731355e-11
1987 06 28 12 46974.500	 -2.065423064306024e-08	  9.895500833481111e-09	 -2.673581279622608e-11
1987 06 29 12 46975.500	 -1.684043814377285e-08	  1.054049542595385e-08	 -3.455615043675733e-12
1987 06 30 12 46976.500	 -1.583438942739890e-08	  1.086602666514921e-08	  2.895121183286649e-12
1987 07 01 12 46977.500	 -1.745051350174584e-08	  1.017873390085170e-08	  1.023964286331529e-11
1987 07 02 12 46978.500	 -1.956147635029714e-08	  1.092862954244229e-08	  6.107758021482793e-11
1987 07 03 12 46979.500	 -2.076393528772866e-08	  1.373582252747061e-08	  1.073735558431424e-10
1987 07 04 12 46980.500	 -1.955667173084892e-08	  1.282859020379168e-08	  8.699739224988982e-11
1987 07 05 12 46981.500	 -1.965117140528917e-08	  1.083362779477535e-08	  8.417628098549232e-11
1987 07 06 12 46982.500	 -1.798834627689338e-08	  1.295945166772743e-08	  1.249102089334558e-10
1987 07 07 12 46983.500	 -1.474084025768846e-08	  1.364088260789843e-08	  1.453949240286775e-10
1987 07 08 12 46984.500	 -1.333748463919747e-08	  1.316129626079167e-08	  1.808249824982477e-10
